class_id,class_name,support,predicted,precision,recall,f1
0,Place jar on shelf,0,0,0.0,0.0,0.0
1,Reach for item in box,0,0,0.0,0.0,0.0
2,Pick up nut bar box,0,0,0.0,0.0,0.0
3,Pick up product from box,0,0,0.0,0.0,0.0
4,Place product on shelf,0,0,0.0,0.0,0.0
5,Pick up product from bin,0,0,0.0,0.0,0.0
6,Place canned product on shelf,0,0,0.0,0.0,0.0
7,Reach for next product,0,0,0.0,0.0,0.0
8,Pick up canned product,0,0,0.0,0.0,0.0
9,Reach for next canned product,0,0,0.0,0.0,0.0
10,Arrange canned products on shelf,0,0,0.0,0.0,0.0
11,Pick up plastic bin,0,0,0.0,0.0,0.0
12,Move bin to shelf area,0,0,0.0,0.0,0.0
13,Place can on shelf,2,0,0.0,0.0,0.0
14,Retract hand,0,0,0.0,0.0,0.0
15,Hold and wipe product,0,0,0.0,0.0,0.0
16,Reach for next item,1,0,0.0,0.0,0.0
17,Wipe down shelf,0,0,0.0,0.0,0.0
18,Pick up product,0,0,0.0,0.0,0.0
19,Wipe product,0,0,0.0,0.0,0.0
20,Wipe food product,0,0,0.0,0.0,0.0
21,Reach into box,1,0,0.0,0.0,0.0
22,Place product in box,0,0,0.0,0.0,0.0
23,Wipe jar,0,0,0.0,0.0,0.0
24,Place jar in box,0,0,0.0,0.0,0.0
25,Wipe shelf,0,0,0.0,0.0,0.0
26,Pick up pickle jar,0,0,0.0,0.0,0.0
27,Hold pickle jar,0,0,0.0,0.0,0.0
28,Place pickle jar in box,0,0,0.0,0.0,0.0
29,Release pickle jar,0,0,0.0,0.0,0.0
30,Hold cleaning cloth,0,0,0.0,0.0,0.0
31,Wipe the shelf,0,0,0.0,0.0,0.0
32,Pick up product from shelf,0,0,0.0,0.0,0.0
33,Wipe the product jar,0,0,0.0,0.0,0.0
34,Place jar into shelf box,0,0,0.0,0.0,0.0
35,Wipe grocery shelf,0,0,0.0,0.0,0.0
36,Move to next section,0,0,0.0,0.0,0.0
37,Hold product,0,0,0.0,0.0,0.0
38,Hold item and adjust posture,0,0,0.0,0.0,0.0
39,Grasp product from box,0,0,0.0,0.0,0.0
40,Prepare to place product,0,0,0.0,0.0,0.0
41,Move product to shelf,0,0,0.0,0.0,0.0
42,Grasp product from shelf,0,0,0.0,0.0,0.0
43,Move product to box,0,0,0.0,0.0,0.0
44,Grasp next item,0,0,0.0,0.0,0.0
45,Align button in row,0,0,0.0,0.0,0.0
46,Pick up button,3,0,0.0,0.0,0.0
47,Place button in row,0,0,0.0,0.0,0.0
48,Place button,3,0,0.0,0.0,0.0
49,Pick up orange button,0,0,0.0,0.0,0.0
50,Arrange small buttons,0,0,0.0,0.0,0.0
51,Align button,0,0,0.0,0.0,0.0
52,Align buttons,0,0,0.0,0.0,0.0
53,Arrange button cluster,0,0,0.0,0.0,0.0
54,Align button row,0,0,0.0,0.0,0.0
55,Arrange buttons on table,0,0,0.0,0.0,0.0
56,Look around the table,0,0,0.0,0.0,0.0
57,Adjust red button in row,0,0,0.0,0.0,0.0
58,Adjust red button,0,0,0.0,0.0,0.0
59,Pull back hand,0,0,0.0,0.0,0.0
60,Align red buttons,0,0,0.0,0.0,0.0
61,Reach for black button,0,0,0.0,0.0,0.0
62,Arrange black buttons,0,0,0.0,0.0,0.0
63,Pick up black button,0,0,0.0,0.0,0.0
64,Move black button,0,0,0.0,0.0,0.0
65,Pick up red button,0,0,0.0,0.0,0.0
66,Place red button,0,0,0.0,0.0,0.0
67,Move and place black buttons,0,0,0.0,0.0,0.0
68,Arrange buttons in row,0,0,0.0,0.0,0.0
69,Arrange red buttons,0,0,0.0,0.0,0.0
70,Align red button in row,0,0,0.0,0.0,0.0
71,Reach and sort buttons,0,0,0.0,0.0,0.0
72,Adjust red button position,0,0,0.0,0.0,0.0
73,Place and align button,0,0,0.0,0.0,0.0
74,Move hand,0,0,0.0,0.0,0.0
75,Reach for button,0,0,0.0,0.0,0.0
76,Move button to line,0,0,0.0,0.0,0.0
77,Cut cardboard piece,3,0,0.0,0.0,0.0
78,Manipulate cardboard piece,0,0,0.0,0.0,0.0
79,Place cardboard piece,0,0,0.0,0.0,0.0
80,Position scissors to cut cardboard,0,0,0.0,0.0,0.0
81,Cut cardboard,7,0,0.0,0.0,0.0
82,Release scissors,3,0,0.0,0.0,0.0
83,Pick up scissors,0,0,0.0,0.0,0.0
84,Position scissors,0,0,0.0,0.0,0.0
85,Place down scissors,0,0,0.0,0.0,0.0
86,Put down scissors,0,0,0.0,0.0,0.0
87,Move away from workstation,0,0,0.0,0.0,0.0
88,Walk through corridor,0,0,0.0,0.0,0.0
89,Arrive at a different workstation,0,0,0.0,0.0,0.0
90,Move vacuum cleaner hose,0,0,0.0,0.0,0.0
91,Mark cardboard with ruler and pen,0,0,0.0,0.0,0.0
92,Mark cardboard with pen and ruler,0,0,0.0,0.0,0.0
93,Cut cardboard with scissors,0,0,0.0,0.0,0.0
94,Reach for utility knife,0,0,0.0,0.0,0.0
95,Position ruler on cardboard,0,0,0.0,0.0,0.0
96,Hold ruler steady,0,0,0.0,0.0,0.0
97,Mark line on cardboard,0,0,0.0,0.0,0.0
98,Move marker and ruler,0,0,0.0,0.0,0.0
99,Pick up smartphone,2,0,0.0,0.0,0.0
100,Place smartphone on cardboard,0,0,0.0,0.0,0.0
101,Mark cardboard,0,0,0.0,0.0,0.0
102,Stack cardboard pieces,0,0,0.0,0.0,0.0
103,Hold cardboard pieces,0,0,0.0,0.0,0.0
104,Place cardboard,0,0,0.0,0.0,0.0
105,Align ruler on cardboard,0,0,0.0,0.0,0.0
106,Mark cardboard with pen,0,0,0.0,0.0,0.0
107,Plug cable into portable charger,0,0,0.0,0.0,0.0
108,Pick up portable charger,0,0,0.0,0.0,0.0
109,Walk towards room,0,0,0.0,0.0,0.0
110,Hold portable charger,0,0,0.0,0.0,0.0
111,Place charger on table,0,0,0.0,0.0,0.0
112,Hold charger and cable,0,0,0.0,0.0,0.0
113,Manipulate power cable plug,0,0,0.0,0.0,0.0
114,Insert plug into power adapter,0,0,0.0,0.0,0.0
115,Hold power adapter,0,0,0.0,0.0,0.0
116,Align charging cable,0,0,0.0,0.0,0.0
117,Insert charging cable,0,0,0.0,0.0,0.0
118,Observe desktop layout,0,0,0.0,0.0,0.0
119,Retract camera/reposition view,0,0,0.0,0.0,0.0
120,Manipulate paper strip,14,0,0.0,0.0,0.0
121,Fold paper strip,0,0,0.0,0.0,0.0
122,Release paper strip,4,0,0.0,0.0,0.0
123,Pick up yellow paper strip,0,0,0.0,0.0,0.0
124,Pick up phone,0,0,0.0,0.0,0.0
125,Use phone,2,0,0.0,0.0,0.0
126,Place phone on desk,0,0,0.0,0.0,0.0
127,Interact with phone,0,0,0.0,0.0,0.0
128,Place phone down,2,0,0.0,0.0,0.0
129,Place down paper pieces,0,0,0.0,0.0,0.0
130,Adjust paper strip,0,0,0.0,0.0,0.0
131,Continue folding paper strip,0,0,0.0,0.0,0.0
132,Release folded paper,0,0,0.0,0.0,0.0
133,Fold paper strip into knot,0,0,0.0,0.0,0.0
134,Fold paper strip into lucky star,0,0,0.0,0.0,0.0
135,Inflate paper star,0,0,0.0,0.0,0.0
136,Fold purple paper strip,0,0,0.0,0.0,0.0
137,Fold purple paper,0,0,0.0,0.0,0.0
138,Hold and crease purple paper,0,0,0.0,0.0,0.0
139,Release paper,0,0,0.0,0.0,0.0
140,Reach for phone,0,0,0.0,0.0,0.0
141,Retrieve paper strips,0,0,0.0,0.0,0.0
142,Fold and organize paper strips,0,0,0.0,0.0,0.0
143,Hold charger,0,0,0.0,0.0,0.0
144,Separate cardboard piece,0,0,0.0,0.0,0.0
145,Cut cardboard with utility knife,0,0,0.0,0.0,0.0
146,Switch to scissors,0,0,0.0,0.0,0.0
147,Mark cardboard piece,3,0,0.0,0.0,0.0
148,Reach into bag,0,0,0.0,0.0,0.0
149,Retract hand from bag,0,0,0.0,0.0,0.0
150,Open small case,0,0,0.0,0.0,0.0
151,Measure cardboard with ruler,0,0,0.0,0.0,0.0
152,Move smartphone,3,0,0.0,0.0,0.0
153,Hold ruler on cardboard,0,0,0.0,0.0,0.0
154,Remove ruler,0,0,0.0,0.0,0.0
155,Walk towards table,0,0,0.0,0.0,0.0
156,Approach desk,0,0,0.0,0.0,0.0
157,Position hands for work,0,0,0.0,0.0,0.0
158,Manipulate quilling strip,0,0,0.0,0.0,0.0
159,Release quilling strip,0,0,0.0,0.0,0.0
160,Begin rolling quilling strip,0,0,0.0,0.0,0.0
161,Type on smartphone,0,0,0.0,0.0,0.0
162,Use phone to check stock,0,0,0.0,0.0,0.0
163,Place phone on shelf,0,0,0.0,0.0,0.0
164,Organize products,0,0,0.0,0.0,0.0
165,Close cardboard box,0,0,0.0,0.0,0.0
166,Grasp package,0,0,0.0,0.0,0.0
167,Place item on shelf,2,0,0.0,0.0,0.0
168,Move cardboard box,0,0,0.0,0.0,0.0
169,Observe shelf status,0,0,0.0,0.0,0.0
170,Walk towards aisle,0,0,0.0,0.0,0.0
171,Inspect product lid,0,0,0.0,0.0,0.0
172,Move towards shelf,0,0,0.0,0.0,0.0
173,Adjust item on shelf,2,0,0.0,0.0,0.0
174,Reach for another item,1,0,0.0,0.0,0.0
175,Remove item from shelf,0,0,0.0,0.0,0.0
176,Discard item into bin,0,0,0.0,0.0,0.0
177,Sweep debris,0,0,0.0,0.0,0.0
178,Sweep floor debris,0,0,0.0,0.0,0.0
179,Touch shelf edge,0,0,0.0,0.0,0.0
180,Reach for product,0,0,0.0,0.0,0.0
181,Release label,0,0,0.0,0.0,0.0
182,Remove shelf label,0,0,0.0,0.0,0.0
183,Move along shelf,0,0,0.0,0.0,0.0
184,Carry stool to next shelf,0,0,0.0,0.0,0.0
185,Place stool on floor,0,0,0.0,0.0,0.0
186,Observe shelf,0,0,0.0,0.0,0.0
187,Walk towards next aisle,0,0,0.0,0.0,0.0
188,Reach for product labels,0,0,0.0,0.0,0.0
189,Hold product labels,0,0,0.0,0.0,0.0
190,Examine labels,0,0,0.0,0.0,0.0
191,Pick up bottled sauce,0,0,0.0,0.0,0.0
192,Place sauce in container,0,0,0.0,0.0,0.0
193,Pick up supplement bottle,0,0,0.0,0.0,0.0
194,Hold supplement bottle,0,0,0.0,0.0,0.0
195,Open supplement bottle,0,0,0.0,0.0,0.0
196,Walk through store,0,0,0.0,0.0,0.0
197,Reach for item on shelf,0,0,0.0,0.0,0.0
198,Pick up item,0,0,0.0,0.0,0.0
199,Examine item,0,0,0.0,0.0,0.0
200,Place item in container,0,0,0.0,0.0,0.0
201,Pick up another item,0,0,0.0,0.0,0.0
202,Adjust grip on container,0,0,0.0,0.0,0.0
203,Pick up oil bottle,0,0,0.0,0.0,0.0
204,Place oil in container,0,0,0.0,0.0,0.0
205,Inspect supplement bottle,0,0,0.0,0.0,0.0
206,Place supplement bottle in container,0,0,0.0,0.0,0.0
207,Pick up spice jar,0,0,0.0,0.0,0.0
208,Place spice jar in container,0,0,0.0,0.0,0.0
209,Sort beads,2,0,0.0,0.0,0.0
